id,name,english_name,type,org,group_name,photo_url,twitter,video_count,subscriber_count,clip_count,published_at,inactive,kind,main_idol_ids_json,topic_idol_ids_json,linked_idol_ids_json,updated_at
UCP0BspO_AMEe3aQqqpo89Dg,Moona Hoshinova hololive-ID,Moona Hoshinova,vtuber,Hololive,Indonesia 1st Gen (AREA 15),https://yt3.ggpht.com/ArbwGFqxm01MKe6qhEnAqIQCro0MUSyI8BVIu-7Ijr3OBw5z86Y1348DTTDFDstWD-uwpIO3=s800-c-k-c0x00ffffff-no-rj,moonahoshinova,1171,1410000,7374,2020-03-03T07:34:43.768Z,0,idol,"[""moona-hoshinova""]",[],"[""moona-hoshinova""]",2026-07-01T22:28:55.536Z
UCL_qhgtOy0dy1Agp8vkySQg,Mori Calliope Ch. hololive-EN,Mori Calliope,vtuber,Hololive,English -Myth-,https://yt3.ggpht.com/ZZuzZBS3JHrZz49K3ApCYQo1NQLhN3ApfW0R9hAaIfCLMfx5YTL51bOgJv0zk6Ikdngmmn0G=s800-c-k-c0x00ffffff-no-rj,moricalliope,1836,2610000,18481,2020-07-16T06:24:04.369Z,0,idol,"[""mori-calliope""]",[],"[""mori-calliope""]",2026-07-01T22:28:55.536Z
UC7fk0CB07ly8oSl0aqKkqFg,Nakiri Ayame Ch. 百鬼あやめ,Nakiri Ayame,vtuber,Hololive,2nd Generation,https://yt3.ggpht.com/3CeLWGYb6cLUywTJzNt-UpITviNxeGNvtjhIqbV-AIybCqCoFw9onWtg91bjwpqvfEP9mfqIR4Q=s800-c-k-c0x00ffffff-no-rj,nakiriayame,493,1710000,10030,,0,idol,"[""nakiri-ayame""]",[],"[""nakiri-ayame""]",2026-07-01T22:28:55.536Z
UC3n5uGu18FoCy23ggWWp8tA,Nanashi Mumei Ch. hololive-EN,Nanashi Mumei,vtuber,Hololive,English -Promise-,https://yt3.ggpht.com/ufO7pGRu0vUfA2FLPz7yN517i8wOYxAdcxB9nSTKKfiKhjec0ulSmwWmRA00KqVpOTIesgXhMA=s800-c-k-c0x00ffffff-no-rj,nanashimumei_en,531,1180000,10861,,0,idol,"[""nanashi-mumei""]",[],"[""nanashi-mumei""]",2026-07-01T22:28:55.536Z
UCAWSyEs_Io8MtpY3m-zqILA,Nene Ch.桃鈴ねね,Momosuzu Nene,vtuber,Hololive,5th Generation (holoFive),https://yt3.ggpht.com/yQDRxiMIkbHsn7e4s6BCIBCNb3WmiV1myrpo6Lq2-dfCmAn1N47y12mhZg0NOfQMWQMYW4Qm=s800-c-k-c0x00ffffff-no-rj,momosuzunene,1371,1320000,16780,,0,idol,"[""momosuzu-nene""]",[],"[""momosuzu-nene""]",2026-07-01T22:28:55.536Z
UC_sFNM0z0MWm9A6WlKPuMMg,Nerissa Ravencroft Ch. hololive-EN,Nerissa Ravencroft,vtuber,Hololive,English -Advent-,https://yt3.ggpht.com/V1Ow-KEzUUTOpE6dp3oQzxRAH1t-zwkfnlG8lGG6TbJ5SLPyfNXCSH3xAGVmaDEZfNA4xe4kJQ=s800-c-k-c0x00ffffff-no-rj,nerissa_en,643,995000,6420,2023-05-11T06:08:23.615Z,0,idol,"[""nerissa-ravencroft""]",[],"[""nerissa-ravencroft""]",2026-07-01T22:28:55.536Z
UCuI_opAVX6qbxZY-a-AxFuQ,Niko Ch. 虎金妃笑虎 - FLOW GLOW,Koganei Niko,vtuber,Hololive,DEV_IS FLOW GLOW,https://yt3.ggpht.com/bEDo7y7rywqDZpSqS7StN3vxPg4YPEfh_faAf2CENKsk4L9SgrsU0UeClvH-nsPq1i5xNFM89Q=s800-c-k-c0x00ffffff-no-rj,koganeiniko,703,625000,1019,2024-08-01T08:40:13.435Z,0,idol,"[""koganei-niko""]",[],"[""koganei-niko""]",2026-07-01T22:28:55.536Z
UCMwGHR0BTZuLsmjY_NT5Pwg,Ninomae Ina'nis Ch. hololive-EN,Ninomae Ina'nis,vtuber,Hololive,English -Myth-,https://yt3.ggpht.com/hJ45UDEa_rKtqxjNcIcYYJ_3eBvl9Jj2H-gXHBwNDwKOcSvDLjSwgOVbU9tEbUQmpGnyGwQFLQ=s800-c-k-c0x00ffffff-no-rj,ninomaeinanis,979,1660000,18758,2020-07-16T06:23:05.258Z,0,idol,"[""ninomae-inanis""]",[],"[""ninomae-inanis""]",2026-07-01T22:28:55.536Z
UCdyqAaZDKHXg4Ahi7VENThQ,Noel Ch. 白銀ノエル,Shirogane Noel,vtuber,Hololive,3rd Generation (Fantasy),https://yt3.ggpht.com/ytc/AIdro_kIKJPVEqJLs9FNMgdti5WWHtc1t0MwihOlW-ZK90nGUdk=s800-c-k-c0x00ffffff-no-rj,shiroganenoel,1734,2040000,21084,,0,idol,"[""shirogane-noel""]",[],"[""shirogane-noel""]",2026-07-01T22:28:55.536Z
UCvaTdHTWBGv3MKj3KVqJVCw,Okayu Ch. 猫又おかゆ,Nekomata Okayu,vtuber,Hololive,GAMERS,https://yt3.ggpht.com/oD8ISaA35737mg-lt5mYSfOIXmjCeHYcSFFpTQn4AVMkqiyzrMle_THvX6NdfSxbjUO6fQ6_wg=s800-c-k-c0x00ffffff-no-rj,nekomataokayu,1788,2120000,18949,2019-03-25T12:37:01.000Z,0,idol,"[""nekomata-okayu""]",[],"[""nekomata-okayu""]",2026-07-01T22:28:55.536Z
UCmbs8T6MWqUHP1tIQvSgKrg,Ouro Kronii Ch. hololive-EN,Ouro Kronii,vtuber,Hololive,English -Promise-,https://yt3.ggpht.com/XxF6c2VtpdbRdLcldz5jp05FQY_JTfOXeVd8osfAZsxODIanpt0ymcn_6nitwydHNGek46cfZ04=s800-c-k-c0x00ffffff-no-rj,ourokronii,737,1140000,14609,2021-07-26T15:42:15.812Z,0,idol,"[""ouro-kronii""]",[],"[""ouro-kronii""]",2026-07-01T22:28:55.536Z
UChgTyjG-pdNvxxhdsXfHQ5Q,Pavolia Reine Ch. hololive-ID,Pavolia Reine,vtuber,Hololive,Indonesia 2nd Gen (holoro),https://yt3.ggpht.com/gV1Zr_UQCBsmfyqaJhgj46qud_7HkvdqDNobqz-GSY7cQ4GNSltNxAyc1Y1-9HXXvSoORbzc=s800-c-k-c0x00ffffff-no-rj,pavoliareine,1973,849000,5961,2020-09-01T06:46:14.038Z,0,idol,"[""pavolia-reine""]",[],"[""pavolia-reine""]",2026-07-01T22:28:55.536Z
UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,Usada Pekora,vtuber,Hololive,3rd Generation (Fantasy),https://yt3.ggpht.com/B-5Iau5CJVDiUOeCvCzHiwdkUijqoi2n0tNwfgIv_yDAvMbLHS4vq1IvK2RxL8y69BxTwmPhow=s800-c-k-c0x00ffffff-no-rj,usadapekora,2653,2780000,52859,,0,idol,"[""usada-pekora""]",[],"[""usada-pekora""]",2026-07-01T22:28:55.536Z
UCK9V2B22uJYu3N7eR_BT9QA,Polka Ch. 尾丸ポルカ,Omaru Polka,vtuber,Hololive,5th Generation (holoFive),https://yt3.ggpht.com/42QEdu1EEbblI1N1nLIghEHb38jSbUCLBbSKBcjRf9_uPwN77Md5_iTXsCDkFU480_QEfTHJnQ=s800-c-k-c0x00ffffff-no-rj,omarupolka,2394,1360000,11153,2020-06-05T07:47:22.452Z,0,idol,"[""omaru-polka""]",[],"[""omaru-polka""]",2026-07-01T22:28:55.536Z
UCdXAk5MpyLD8594lm_OvtGQ,Raden Ch. 儒烏風亭らでん ‐ ReGLOSS,Juufuutei Raden,vtuber,Hololive,DEV_IS ReGLOSS,https://yt3.ggpht.com/I3u3NWX2xNjmhVDFm7K8oLn1vZKgzZyyZ2X4_ADINsyLLXv-a2VKLXHO_uHYCKXgVSJdkazjbw=s800-c-k-c0x00ffffff-no-rj,juufuuteiraden,856,1250000,3906,,0,idol,"[""juufuutei-raden""]",[],"[""juufuutei-raden""]",2026-07-01T22:28:55.536Z
UCl69AEx4MdqMZH7Jtsm7Tig,Raora Panthera Ch. hololive-EN,Raora Panthera,vtuber,Hololive,English -Justice-,https://yt3.ggpht.com/HKYI1ENbRIVyDgLVtpxOKyLAOEdOHWH__-JQu6Kj2dq0S9U-wTccKoZT0-4DBd21O0Cpo6NnlA=s800-c-k-c0x00ffffff-no-rj,raorapanthera,489,636000,4854,2024-04-03T06:21:25.914Z,0,idol,"[""raora-panthera""]",[],"[""raora-panthera""]",2026-07-01T22:28:55.536Z
UC9LSiN9hXI55svYEBrrK-tw,Riona Ch. 響咲リオナ - FLOW GLOW,Isaki Riona,vtuber,Hololive,DEV_IS FLOW GLOW,https://yt3.ggpht.com/Nd6K_cman-Bdkl_pv4_3UNpijyb7t5RXjhsso5IreKu0pwigFrc2f5KIM9aGrciqYeHZoJwVUDE=s800-c-k-c0x00ffffff-no-rj,isakiriona,783,494000,1706,,0,idol,"[""isaki-riona""]",[],"[""isaki-riona""]",2026-07-01T22:28:55.536Z
UCtyWhCj3AqKh2dXctLkDtng,Ririka Ch. 一条莉々華 ‐ ReGLOSS,Ichijou Ririka,vtuber,Hololive,DEV_IS ReGLOSS,https://yt3.ggpht.com/JhTtQGtkAfXG5XwH3Adzu9Kl8DBTRElKxHFvWop0Z6J2ndAEJfXfDaU1mLUaBsiAjW_RnXBkOQ=s800-c-k-c0x00ffffff-no-rj,ichijouririka,1206,735000,4327,2023-07-21T06:32:19.959Z,0,idol,"[""ichijou-ririka""]",[],"[""ichijou-ririka""]",2026-07-01T22:28:55.536Z
UCDqI2jOz0weumE8s7paEk6g,Roboco Ch. - ロボ子,Robocosan,vtuber,Hololive,0th Generation,https://yt3.ggpht.com/H8pRHxQm4-FjRl9XUFn9UQbJhVcj5PIvwDW6o7ZlBTRj2bgVP5xonQEl36H-O6NHaWmbP1zaxg=s800-c-k-c0x00ffffff-no-rj,robocosan,2124,1160000,6925,,0,idol,"[""roboco-san""]",[],"[""roboco-san""]",2026-07-01T22:28:55.536Z
UCXTpFs_3PqI41qX2d9tL2Rw,Shion Ch. 紫咲シオン,Murasaki Shion,vtuber,Hololive,2nd Generation,https://yt3.ggpht.com/K91NQLuy_JMQ65n-Opf0Q2FZBO3yOURnMRusO7o5DTjaJ1QVtP-ANN4lehK57X4KXpcI2MiRig=s800-c-k-c0x00ffffff-no-rj,murasakishionch,684,1360000,10159,2018-08-03T08:32:21.000Z,0,idol,"[""murasaki-shion""]",[],"[""murasaki-shion""]",2026-07-01T22:28:55.536Z
UCgnfPPb9JI3e9A4cXHnWbyg,Shiori Novella Ch. hololive-EN,Shiori Novella,vtuber,Hololive,English -Advent-,https://yt3.ggpht.com/q23ZTL-eIurUV4sMNtq5pJpFXWKI7dr-XuScFGVtSiDhTR_jrs4v1BpsWX1WP51sP4jjlmA=s800-c-k-c0x00ffffff-no-rj,ShioriNovella,964,719000,4391,,0,idol,"[""shiori-novella""]",[],"[""shiori-novella""]",2026-07-01T22:28:55.536Z
UCp6993wxpyDPHUpavwDFqgg,SoraCh. ときのそらチャンネル,Tokino Sora,vtuber,Hololive,0th Generation,https://yt3.ggpht.com/ytc/AIdro_kT9PiLS8BWANuBdGG_-GHsNZxFqmF0YjMnzK55jISdca4=s800-c-k-c0x00ffffff-no-rj,tokino_sora,1849,1330000,7629,2017-09-07T03:02:42.000Z,0,idol,"[""tokino-sora""]",[],"[""tokino-sora""]",2026-07-01T22:28:55.536Z
UCjk2nKmHzgH5Xy-C5qYRd5A,Su Ch. 水宮枢 - FLOW GLOW,Mizumiya Su,vtuber,Hololive,DEV_IS FLOW GLOW,https://yt3.ggpht.com/iATADgRHFUjwjw_IBRN_G_MN4zsQ6UEHHibOroZhTKQuxj6So1oFIm4EthlZF_Iv73UnkGm4ZuY=s800-c-k-c0x00ffffff-no-rj,mizumiya_su,899,681000,2316,2024-08-01T08:08:02.660Z,0,idol,"[""mizumiya-su""]",[],"[""mizumiya-su""]",2026-07-01T22:28:55.536Z
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,vtuber,Hololive,2nd Generation,https://yt3.ggpht.com/ytc/AIdro_k5mjdt1wcbaYCXKwmDpVXmSGtOc-LH3WjIyUHVC4soP28=s800-c-k-c0x00ffffff-no-rj,oozorasubaru,2086,2000000,38577,2018-08-22T07:29:15.000Z,0,idol,"[""oozora-subaru""]",[],"[""oozora-subaru""]",2026-07-01T22:28:55.536Z
UC5CwaMl1eIgY8h02uZw7u8A,Suisei Channel,Hoshimachi Suisei,vtuber,Hololive,0th Generation,https://yt3.ggpht.com/ytc/AIdro_kLDBK5ksSvk5-XJ6S8e0kWfjy7mVl3jyUkgDeMQ7rlCpU=s800-c-k-c0x00ffffff-no-rj,suisei_hosimati,1138,2890000,18598,,0,idol,"[""hoshimachi-suisei""]",[],"[""hoshimachi-suisei""]",2026-07-01T22:28:55.536Z
UCHsx4Hqa-1ORjQTh9TYDhww,Takanashi Kiara Ch. hololive-EN,Takanashi Kiara,vtuber,Hololive,English -Myth-,https://yt3.ggpht.com/vnzn_RiKneABPPnp1-0SO4IAZQRXqVsL5RNDQYGR9GhT-Flm47vM4UJeyGfn4U_gteKqJMBwNA=s800-c-k-c0x00ffffff-no-rj,takanashikiara,1662,1620000,19901,2020-07-16T06:17:18.113Z,0,idol,"[""takanashi-kiara""]",[],"[""takanashi-kiara""]",2026-07-01T22:28:55.536Z
UC1uv2Oq6kNxgATlCiez59hw,Towa Ch. 常闇トワ,Tokoyami Towa,vtuber,Hololive,4th Generation (holoForce),https://yt3.ggpht.com/kF39-I4IfZJOWuGiciawwB-v4M_X9u6_-jxCvAiYSHSRuUS-LdpeWWRHO7c4Pk8sXROBaPl9iMQ=s800-c-k-c0x00ffffff-no-rj,tokoyamitowa,1843,1570000,17781,,0,idol,"[""tokoyami-towa""]",[],"[""tokoyami-towa""]",2026-07-01T22:28:55.536Z
UCsUj0dszADCGbF3gNrQEuSQ,Tsukumo Sana Ch. hololive-EN,Tsukumo Sana,vtuber,Hololive,English -Promise-,https://yt3.ggpht.com/zczPLp_sj4Qq3CyoGzfXifOdwE7aMHRpUdqbMD9UKvjddBG2NdMrCKElCMUOS6x85BMr2VGuAA=s800-c-k-c0x00ffffff-no-rj,tsukumosana,106,398000,1392,2021-07-26T15:47:50.516Z,0,idol,"[""tsukumo-sana""]",[],"[""tsukumo-sana""]",2026-07-01T22:28:55.536Z
UCTvHWSfBZgtxE4sILOaurIQ,Vestia Zeta Ch. hololive-ID,Vestia Zeta,vtuber,Hololive,Indonesia 3rd Gen (holoh3ro),https://yt3.ggpht.com/0pxwGbJZbeMVkF9wGW4FNE2vJERPo0zUkzSEFWj6IHio-uiLWMSJKdjhkqwRkWwDHNu0dXiynw=s800-c-k-c0x00ffffff-no-rj,vestiazeta,991,1030000,4974,2022-01-27T09:00:05.512Z,0,idol,"[""vestia-zeta""]",[],"[""vestia-zeta""]",2026-07-01T22:28:55.536Z
UCGzTVXqMQHa4AgJVJIVvtDQ,Vivi Ch. 綺々羅々ヴィヴィ - FLOW GLOW,Kikirara Vivi,vtuber,Hololive,DEV_IS FLOW GLOW,https://yt3.ggpht.com/1gNTfXSUE6ua7RJw0F-zV9kzFiSfQG4F2Nuj4_zUFfbDEXfbZUxki8kmOfZagS9n4EdxAZ9_-A=s800-c-k-c0x00ffffff-no-rj,kikiraravivi,945,658000,3354,2024-08-01T08:27:50.724Z,0,idol,"[""kikirara-vivi""]",[],"[""kikirara-vivi""]",2026-07-01T22:28:55.536Z
UCqm3BQLlJfvkTsX_hvm0UmA,Watame Ch. 角巻わため,Tsunomaki Watame,vtuber,Hololive,4th Generation (holoForce),https://yt3.ggpht.com/XJYar8ZAQ59ce0nFlf-Dl6V16Dwznu5xfh3XnMW_JE-nCVLHLiRTS-x1gB_eR4_CJY3KDfKxsVo=s800-c-k-c0x00ffffff-no-rj,tsunomakiwatame,3337,1700000,21658,2019-12-04T10:02:43.244Z,0,idol,"[""tsunomaki-watame""]",[],"[""tsunomaki-watame""]",2026-07-01T22:28:55.536Z
UCyl1z3jo3XHR1riLFKG5UAg,Watson Amelia Ch. hololive-EN,Watson Amelia,vtuber,Hololive,English -Myth-,https://yt3.ggpht.com/WrANARkFwg4mlLa7SonZpwhS9_wiepSBhVGH90pIaXQsKCoBNiu3zyWVqW3nfBlbLTgOiOFO=s800-c-k-c0x00ffffff-no-rj,watsonameliaen,919,1800000,12722,2020-07-16T06:24:42.283Z,0,idol,"[""watson-amelia""]",[],"[""watson-amelia""]",2026-07-01T22:28:55.536Z
UCFTLzh12_nrtzqBPsTCqenA,アキロゼCh。Vtuber/ホロライブ所属,Aki Rosenthal,vtuber,Hololive,1st Generation,https://yt3.ggpht.com/0Nx9jWdjiUrkizCVCDZg_MasdF6b85DAsQATmAkNC2A8b3Y89vXlnSDZ_v1fM_X4w3088sJnmA=s800-c-k-c0x00ffffff-no-rj,akirosenthal,1777,1030000,6239,,0,idol,"[""aki-rosenthal""]",[],"[""aki-rosenthal""]",2026-07-01T22:28:55.536Z
UCdn5BQ06XqgXoAxIhbqw5Rg,フブキCh。白上フブキ,Shirakami Fubuki,vtuber,Hololive,1st Generation,https://yt3.ggpht.com/ytc/AIdro_mGXEeXXCCPh-sl2jKYbYpLBuCsjEGDgJaL5RQziYhyugQ=s800-c-k-c0x00ffffff-no-rj,shirakamifubuki,3194,2660000,21100,,0,idol,"[""shirakami-fubuki""]",[],"[""shirakami-fubuki""]",2026-07-01T22:28:55.536Z
UC4NdM7WwMvyGzkUr0dsSGJQ,Agata Seven【VERSA】,Agata Seven,vtuber,AKA Virtual,,https://yt3.ggpht.com/FmOyzg05cJfwuVSzsMMfINv0bQIZE7tnbX6cCuUqmzfFFl54HPIY_RQDj3iiuY_fSHNqFhdY0Q=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCn58MSGrtsDY8N_VhyLcPjg,Alarich【VERSA】,Alarich,vtuber,AKA Virtual,,https://yt3.ggpht.com/8FO7oHFFP9wtce8xB3PNGLZfmXB4rTE1AeZ1rzSM8ibUhHaZt1fbg5ccR18oU_SrlxE64f20=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCqXsdheBs0ONTTiQTJqn5QQ,Alpha Betta【V-Dere】,Alpha Betta,vtuber,V-Dere,,https://yt3.ggpht.com/e_bHH_1RChVSkDrwccTQAlo64ufDjIJAQieffMt9Fc4biRfS6jkL1RKOOH_nxpwPCzTQSzaUMQ=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCKDJzAxTJrO14C8eJo-0TSw,Amaya Miyu,Amaya Miyu,vtuber,AKA Virtual,,https://yt3.ggpht.com/6g327lkjREwTchu-Vu0gnQUg_hwE46LQHN0cINeBPmDG9Xg1YxaBel4evnjyDE7BR1dyVOH6_ns=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UC3Ruo_5doyu514PesWGvCAg,Aoi ch.,Fuji Aoi,vtuber,Independents,,https://yt3.ggpht.com/Q-CUXLJCa9cBU0Woo5uXHcb6STyHBJwDfeyVV5_lcKlCoOEq__Rd41B94YgvJpZFt_JeMFPbI10=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCG_UQg-S5Fofys7M10HpyCw,Athy Ch. 🦉💉,Athy,vtuber,Independents,,https://yt3.ggpht.com/zNk73T_i_H6OHIJiF1ibPjYn89DNfRmG7UFdXabznJP2ghkxgtmjH_f3uVzL-x1oBpgHCk7t=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCtk3KnxYCoGiyrLVdIOgG1Q,BOOGEY VOXX -official-,BOOGEY VOXX,vtuber,Independents,,https://yt3.ggpht.com/ytc/AL5GRJUiKYzvooSANw4ko3WmffDuCSoljuUOtPdCT98K=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCZQ7nZ8Lc7pslBN0gN1Jg0w,Bao The Whale,Bao,vtuber,Twitch Independents,,https://yt3.ggpht.com/Vh9zvwmdAlHUowsivXzw43b_ef7j1iY8o2Tc3NaoNbwpNzUfno6u9wLoVoVA1uw8UAVuMe8=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCWrxLFxCjH3_1Ii-SGEBsdQ,Deidey,Deidey,vtuber,Independents,,https://yt3.ggpht.com/R53BLExf4adSViWl9VXiSHWMqkYbPSF_s-PFkb_WvbHlFBO-M-PTZMvu-RPQLzBaPpbLLUs67Q=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCkcenwQpQwgNkG2sl28Az-A,Devilith Violustre【黛比】,Devilith Violustre,vtuber,Independents,,https://yt3.ggpht.com/YgXhoz95_7-niz7dqQ9-ItqjN-w1_X8WiAgQmXRVuELhYQ0sdHLYXPsbZ8VuG3l6q75nL8cTddg=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCyapmNSsYj2KkoQEhZEhxrw,Elaine Celestia Ch.『 Re:Memories 』,Elaine Celestia,vtuber,ReMemories,,https://yt3.ggpht.com/E6elclmA24FxYUzlWhejm2FHRxIF_5_C_EmBbO7MoDkjlWQPNbskhmYCFHAUUT7Po52Vgz-S7w=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCO6ngsu6Bx1SnJgL1iLyafA,Funin Mamori【MagniV】,Funin Mamori,vtuber,AKA Virtual,,https://yt3.ggpht.com/2uM8pZ9RsW48xJvZnsvwWwYeViSfYrEm1vvNEUdlDtZ7hp3UbaUV17NlIsPr7gRmibM-jn1fxw=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCK4lZqiWNuOf-CTyX3Qbj1w,Gabriel Abyssia,Gabriel Abyssia,vtuber,Independents,,https://yt3.ggpht.com/YeF-v2PXOmn5nzme0MNqQADZG5HQy1MTWNEzkVo2TkjDssFmTsVDkuIwZP1OWvq3Yd0mEGP04w=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UC7XCjKxBEct0uAukpQXNFPw,HACHI,HACHI,vtuber,RK Music,,https://yt3.ggpht.com/05rQUAr9zSFin0rbtoeazMFe5zzJsUfwOksay0tS6-ySgH-YKBlge4ZD8zQSkBv2wg8vSdgU2g=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCFv2z4iM5vHrS8bZPq4fHQQ,HIMEHINA Channel,HIMEHINA,vtuber,Brave Group,,https://yt3.ggpht.com/nPHRhyl-fq_XwruRR5btA8_lafZKoc86TZBBDx6XjiclwI1qU51ejBG_wwj69CdWKyDyDmLM=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCsk_mKQyv_xdhahUBqoVhcg,Haruka Karibu,,vtuber,Twitch Independents,,https://yt3.ggpht.com/mMPeRuDhuoMea7oT6kWnKNKhDVpftnfIkmhIdkXB67ZsiO0mY0hIkUU1_5VyHIVef_jrAl49HWg=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCEkOIpdTU2rNcY1a0iVhQig,Hazumi,Hazumi Aileen Okazaki,vtuber,Twitch Independents,,https://yt3.ggpht.com/OFmHbL9uqQ2ZEn94S4-ftZVKM5_h-Zq_obpZCPdypZg4nNpaX2EPBNxXwCvx-ngNvS4qd8XqpQ=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCPUcv2Zv9WhH6y8H1A9uWfg,Hebi.,Hebi.,vtuber,Independents,,https://yt3.ggpht.com/ax5P4BaqYd-R2bSbcFYEK_0Ye9u8jRt2vMNcKyb7xm2nuZU2wtB_hehwE5Nd94RrdWABgZBc=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UC6JkRqQXgdvmkBrc-fIl5RQ,Juliana Shafira,Juliana Shafira,vtuber,AKA Virtual,,https://yt3.ggpht.com/kAjDTrgqKm3gt7kWvvYTBcMAYgToc_lfHVvvTt9FTKMRhxC1jMwgFaSF8pAkRruBsaLI_nq4eA=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UC10BM9XdLdrvB8japwmRUvA,Kanaria,,vtuber,Independents,,https://yt3.ggpht.com/RpY4QKxCb03ZURM-aCfDOSGncglNqMAqAmHExcIJZMLCVcRbnZ4UQ9AHTRykI9tr6Gk2Dzjd=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCcpgDsHDYHO1UyfpwjyNx1g,Kiichan Ch. 狐井アキラ,Kitsui Akira,vtuber,Independents,,https://yt3.ggpht.com/EoJLelX2dO78iVI9jvUwkiqd9LjKIqp82JluwpSKXCpFJkn0RQzkc44mFMs_rTm6JF6PXanP=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCFVkfdFmaOh7BCtrqw8YvaA,Kureha Kurono 黒乃くれは,Kureha Kurono,vtuber,Independents,,https://yt3.ggpht.com/vkoT1C9fdsCpRV5C719qRTPh400UXXNu09oZPraHdB9lvvMJwRf2lsoO3WEctNjrApkx18rh3A=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UC8THb_fnOptyVgpi3xuCd-A,LeeandLie (AmaLee),AmaLee,vtuber,Twitch Independents,,https://yt3.ggpht.com/GI9KhAIJ7aeGDiMSuR4se3sg2uUOJxFIInpfujt5zey1CXnwVYFle5slDWvnvV7XFx3KIQaZSw=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCsiKFVHkQSMlSe0vaCG0anw,MaiR,MaiR,vtuber,Independents,,https://yt3.ggpht.com/CHi_adUGiXZtmNf2wkrBlIVOM-zTgqR90q5Ulwce2MZVfLkGoQ_OVAnVvaA8G5qeea8rlYltug0=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCNA0XC_zxS63d4Q-JMIMyug,MeguRoom.東雲めぐ,Shinonome Megu,vtuber,Independents,,https://yt3.ggpht.com/Jm5DzfMWwXOhLLYU2tfZk4zZnoZWob0HEsLQMzd0WM-rEUSVcKgdkRyohW4MUe4KrRt49wzj8A=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCnS5IYNyGKOti9cFlK5SefQ,Michi Mochievee,Michi Mochievee,vtuber,Twitch Independents,,https://yt3.ggpht.com/9PZV-nf7AVBWNxVLEbWOIwDqgtp6vyFI2dWQhpRkAnM7g0H11wNJiY7CQKb-ugEQsahK-Zb2UGQ=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
UCahgMxSIQ2zIRrPKhM6Mjvg,Mika Melatika【NIJISANJI・にじさんじ】,Mika Melatika,vtuber,Nijisanji,,https://yt3.ggpht.com/f3f1Jf9JTRruy7CGCEIAMAog2oloDEp6btGH-wNFuCBOKV7xT9SO6y2Mom3-zE3KqtVhiGJ6_3c=s800-c-k-c0x00ffffff-no-rj,,,,,,0,unknown,[],[],[],2026-07-01T22:28:55.536Z
